-16.958 -97.081
-16.958 -88.9201
-16.958 -100.782
-16.958 -98.1081
-16.958 -99.0469
-16.958 -93.7491
-16.958 -97.434
-16.958 -94.9492
-16.958 -95.3301
-16.958 -94.1789
-16.958 -96.8296
-16.958 -99.5018
-16.958 -95.3394
-16.958 -94.1442
-16.958 -96.883
-16.958 -99.8538
-16.958 -96.2442
-16.958 -99.9192
-16.958 -96.3961
-16.958 -99.265
-16.958 -94.5995
-16.958 -96.1006
-16.958 -100.816
-16.958 -98.1685
-16.958 -99.3874
-16.958 -95.0001
-16.958 -95.2003
-16.958 -94.6239
-16.958 -96.0522
-16.958 -101.233
-16.958 -98.8725
-16.958 -92.841
-16.958 -98.4256
-16.958 -101.158
-16.958 -98.7495
-16.958 -91.9409
-16.958 -99.1688
-16.958 -94.2514
-16.958 -96.7153
-16.958 -99.0287
-16.958 -93.6667
-16.958 -97.5382
-16.958 -95.7235
-16.958 -92.0533
-16.958 -99.0856
-16.958 -93.9172
-16.958 -97.2113
-16.958 -92.6013
-16.958 -98.6415
-16.958 -90.7067
-16.958 -99.9509
-16.958 -96.468
-16.958 -99.0547
-16.958 -93.7839
-16.958 -97.3892
-16.958 -94.5766
-16.958 -96.1445
-16.958 -100.503
-16.958 -97.5987
-16.958 -96.1295
-16.958 -100.605
-16.958 -97.7889
-16.958 -97.2825
-16.958 -93.5258
-16.958 -97.7082
-16.958 -96.8116
-16.958 -99.4029
-16.958 -95.0478
-16.958 -95.0728
-16.958 -95.0037
-16.958 -95.191
-16.958 -94.6536
-16.958 -95.9929
-16.958 -102.026
-16.958 -100.099
-16.958 -96.7923
-16.958 -99.3079
-16.958 -94.745
-16.958 -95.803
-16.958 -91.2534
-16.958 -99.6314
-16.958 -95.6931
-16.958 -92.2988
-16.958 -98.8946
-16.958 -92.9742
-16.958 -98.2984
-16.958 -100.177
-16.958 -96.9565
-16.952 -96.4029
-16.952 -99.2623
-16.952 -94.5695
-16.952 -96.1697
-16.952 -100.378
-16.952 -97.3482
-16.952 -94.1476
-16.952 -96.8864
-16.952 -99.8342
-16.952 -96.184
-16.952 -100.29
-16.952 -97.1728
-16.952 -91.8381
-16.952 -99.2469
-16.952 -94.5156
-16.952 -96.2705
-16.952 -99.8165
-16.952 -96.142
-16.952 -100.56
-16.952 -97.6946
-16.952 -96.6934
-16.952 -98.9645
-16.952 -93.3246
-16.952 -97.9433
-16.952 -98.1091
-16.952 -99.0183
-16.952 -93.5902
-16.952 -97.6388
-16.952 -96.3489
-16.952 -99.463
-16.952 -95.2093
-16.952 -94.6145
-16.952 -96.0825
-16.952 -101.012
-16.952 -98.4948
-16.952 -101.972
-16.952 -100.01
-16.952 -96.586
-16.952 -98.8887
-16.952 -92.9031
-16.952 -98.3721
-16.952 -100.653
-16.952 -97.8663
-16.952 -97.6849
-16.952 -96.6346
-16.952 -98.8914
-16.952 -92.9199
-16.952 -98.3562
-16.952 -100.534
-16.952 -97.6468
-16.952 -96.3992
-16.952 -99.2744
-16.952 -94.6111
-16.952 -96.0892
-16.952 -100.955
-16.952 -98.3983
-16.952 -100.86
-16.952 -98.2348
-16.952 -99.7406
-16.952 -95.9571
-16.952 -87.2441
-16.952 -101.357
-16.952 -99.0643
-16.952 -93.7999
-16.952 -97.376
-16.952 -94.4062
-16.952 -96.4669
-16.952 -99.0718
-16.952 -93.8324
-16.952 -97.3332
-16.952 -94.0005
-16.952 -97.1031
-16.952 -89.8313
-16.952 -100.396
-16.952 -97.3817
-16.952 -94.4576
-16.952 -96.3761
-16.952 -99.3577
-16.952 -94.8877
-16.952 -95.4944
-16.952 -93.5164
-16.952 -97.7266
-16.952 -96.8852
-16.952 -99.8254
-16.952 -96.1634
-16.952 -100.419
-16.952 -97.4268
-16.952 -94.8429
-16.952 -95.5987
-16.952 -92.9687
-16.952 -98.3096
